Address	Function	Instruction
.rdata:000000014B7EDF70		                db 'n\Private\CharacterCreator\UI\CC_SaveLoadModal.cpp',0
.rdata:000000014B7EE080		off_14B7EE080   dq offset aSLoadcharacter
.rdata:000000014B7EE0A0		aSLoadcharacter:                        ; DATA XREF: .rdata:off_14B7EE080↑o
.rdata:000000014B7EE128		off_14B7EE128   dq offset aSAcharactercre
.rdata:000000014B7EE148		aUccSaveloadmod_0 db 'UCC_SaveLoadModal::HandleCharacterLoad',0
.rdata:000000014B7EE170		off_14B7EE170   dq offset aSAcharactercre
.rdata:000000014B7EE190		aUccSaveloadmod db 'UCC_SaveLoadModal::HandleCharacterDelete',0
.rdata:000000014B7EE570		                db 'n\Private\CharacterCreator\UI\CC_ThumbnailPopup.cpp',0
.rdata:000000014B7EE8E0		                db 'n\Private\CharacterCreator\UI\CharacterCreator2DSlider.cpp',0
.rdata:000000014B7EE960		aScharactercrea db 'SCharacterCreator2DSlider',0 ; DATA XREF: sub_1460491E0+540↑o
.rdata:000000014B7EE980		; const wchar_t aUcharactercrea_1
.rdata:000000014B7EEA10		aCharactercreat_24 db 'CharacterCreatorStyle',0 ; DATA XREF: sub_146037600+40↑o
.rdata:000000014B7EEA40		aCharacterlevel:                        ; DATA XREF: sub_14604C540+281↑o
.rdata:000000014B7EEA70		                text "UTF-16LE", '&UCS_MainMenu::HandleCharacterBaseButtonSelected',0
.rdata:000000014B7EEAE0		                text "UTF-16LE", '&UCS_MainMenu::HandleCharacterButtonDoubleClicked',0
.rdata:000000014B7EEC70		aAudioUiCcLeave db 'Audio.UI.CC.LeaveCharacterCreation',0
.rdata:000000014B7EEC98		aUcsMainmenuHan_0 db 'UCS_MainMenu::HandleCharacterListDirty',0
.rdata:000000014B7EECC0		aUcsMainmenuHan db 'UCS_MainMenu::HandleCharacterButtonSelected',0
.rdata:000000014B7EECF0		aAudioUiCcEnter db 'Audio.UI.CC.EnterCharacterCreation',0
.rdata:000000014B7EED18		                                        ; "%s: failed to get AoCCharacterCreationC"...
.rdata:000000014B7EED40		                db 'n\Private\CharacterCreator\UI\CS_MainMenu.cpp',0
.rdata:000000014B7EEEA0		                text "UTF-16LE", 'DeleteCharacterAreYouSure',0
.rdata:000000014B7EEF38		off_14B7EEF38   dq offset aSCharacterentr
.rdata:000000014B7EEF60		aSCharacterentr:                        ; DATA XREF: .rdata:off_14B7EEF38↑o
.rdata:000000014B7EEFA8		aUcsMainmenuSet_0 db 'UCS_MainMenu::SetCharacterList',0
.rdata:000000014B7EEFE0		                                        ; "%s: Failed to get character at index: %"...
.rdata:000000014B7EF000		                text "UTF-16LE", '%s: Failed to get character at index: %i',0
.rdata:000000014B7EF058		aUcsMainmenuGet db 'UCS_MainMenu::GetSelectedCharacterInfo',0
.rdata:000000014B7EF8D0		                text "UTF-16LE", 'Feature.ChildCharacters.Allow',0
.rdata:000000014B7EF910		                text "UTF-16LE", 'Scalar applied to character primitives during detac'
.rdata:000000014B7EFC40		                db 'n\Private\CharacterCreator\UI\Decals\DecalButtonBar.cpp',0
.rdata:000000014B7F0230		                db 'n\Private\CharacterCreator\UI\Decals\DecalWidget.cpp',0
.rdata:000000014B7F04A0		                db 'n\Private\CharacterCreator\UI\TitleScreenWidget.cpp',0
.rdata:000000014B7F0930		                db 'n\Private\Characters\CharacterAttachmentHelper.cpp',0
.rdata:000000014B7F09E8		aUcharacteratta_1 db 'UCharacterAttachmentHelper::ForceReturnToCharacterOnServer',0
.rdata:000000014B7F0A30		aAbasecharacter:                        ; DATA XREF: sub_1460648D0+462↑o
.rdata:000000014B7F0B20		aAbasecharacter_0:                      ; DATA XREF: sub_1460648D0+738↑o
.rdata:000000014B7F0C10		aUcharacteratta_0 db 'UCharacterAttachmentHelper::ConditionallyReturnToCharacterOnServe'
.rdata:000000014B7F0E68		aUcharacteratta_3 db 'UCharacterAttachmentHelper::LogAttachmentState',0
.rdata:000000014B7F1230		aUcharacteratta db 'UCharacterAttachmentHelper::CheckValidDetachmentLocation',0
.rdata:000000014B7F1460		aUcharacteratta_2 db 'UCharacterAttachmentHelper::HandleAttachmentMovement',0
.rdata:000000014B7F16C0		                db 'n\Private\Characters\CombatNameplate.cpp',0
.rdata:000000014B7F1758		                text "UTF-16LE", 'TargetCharacter is nullptr',0
.rdata:000000014B7F1830		                text "UTF-16LE", 'ERROR TargetCharacter not valid',0
.rdata:000000014B7F1A80		                db 'n\Private\Characters\MountComponent.cpp',0
.rdata:000000014B7F1E90		                text "UTF-16LE", 'Material',27h,'/Game/Characters/Materials/M_DecalOn'
.rdata:000000014B7F3840		                db 'n\Private\ChatCommandScripts\PlayerCharacterChatCommandScript.cpp'
.rdata:000000014B7F38E8		aFplayercharact db 'FPlayerCharacterChatCommandScript::ListEmotesCommand',0
.rdata:000000014B7F39B8		aChildcharacter_0:                      ; DATA XREF: sub_146067360+22↑o
.rdata:000000014B7F3A00		                db 'n\Private\ChildCharacterComponent.cpp',0
.rdata:000000014B7F3A68		aUchildcharacte_2 db 'UChildCharacterComponent::TickComponent',0
.rdata:000000014B7F3B00		                text "UTF-16LE", 'UChildCharacterComponent had invalid ChildCharacter'
.rdata:000000014B7F3B90		                text "UTF-16LE", '&UChildCharacterComponent::HandleDoInteractOnChildI'
.rdata:000000014B7F3C10		                text "UTF-16LE", '&UChildCharacterComponent::HandleOnAttachedToActor',0
.rdata:000000014B7F3C98		aUchildcharacte_1 db 'UChildCharacterComponent::SpawnChildCharacter',0
.rdata:000000014B7F3CC8		                text "UTF-16LE", 'SpawnChildCharacter Called',0
.rdata:000000014B7FB2B0		                text "UTF-16LE", 'valid player character.',0
.rdata:000000014B7FB610		aUaocabilitycom_22 db 'UAoCAbilityComponent::HandleCharacterAttachment',0
.rdata:000000014B7FB640		                text "UTF-16LE", 'UAoCAbilityComponent::HandleCharacterAttachment(): '
.rdata:000000014B7FB720		                text "UTF-16LE", 'UAoCAbilityComponent::HandleCharacterAttachment: In'
.rdata:000000014B7FD320		aUcombathelperT db 'UCombatHelper::TeleportCharacter',0
.rdata:000000014B7FD348		                text "UTF-16LE", 'Invalid character',0
.rdata:000000014B7FD628		aUcombathelperT_0 db 'UCombatHelper::TeleportCharacterToTransform',0
.rdata:000000014B7FD658		                text "UTF-16LE", 'Invalid character.',0
.rdata:000000014B7FF3C0		                text "UTF-16LE", 'NPCCharacter!',0
.rdata:000000014B7FFF40		                text "UTF-16LE", 'emoves it from all characters.',0
.rdata:000000014B806C90		aGetcharacterst_1:                      ; DATA XREF: sub_14615E730:loc_14615E97D↑o
.rdata:000000014B806CE0		aGetcharacterst_0:                      ; DATA XREF: sub_14615E730+1A9↑o
.rdata:000000014B806D40		aGetcharacterst:                        ; DATA XREF: sub_14615E730:loc_14615E7F0↑o
.rdata:000000014B809700		                text "UTF-16LE", 'APlayerCharacter::ServerActivateItem - Deployable r'
.rdata:000000014B809D90		                text "UTF-16LE", 'PlayerCharacter is not valid',0
.rdata:000000014B80A498		aCharacterhealt db 'CharacterHealth',0  ; DATA XREF: sub_14615E6E0+22↑o
.rdata:000000014B80A510		                text "UTF-16LE", '&UIntrepidAudioComponent::SetCharacterHealth',0
.rdata:000000014B810F80		                text "UTF-16LE", ' CharacterClasses %llu',0
.rdata:000000014B811060		                text "UTF-16LE", ' CharacterProfessions %llu',0
.rdata:000000014B8114D0		                db 'n\Private\DesignData\Character\Generated\CharacterAlignment_gen.c'
.rdata:000000014B811558		                                        ; "Error: DesignData: CharacterAlignment %"...
.rdata:000000014B811580		                text "UTF-16LE", 'Error: DesignData: CharacterAlignment %s %llu (%s) '
.rdata:000000014B811630		                text "UTF-16LE", 'DesignData: CharacterAlignment %s %llu (%s) has a b'
.rdata:000000014B811700		                db 'n\Private\DesignData\Character\Generated\CharacterCustomizationEn'
.rdata:000000014B811798		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B8117C0		                text "UTF-16LE", 'Error: DesignData: CharacterCustomizationEntitlemen'
.rdata:000000014B8118B8		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B8118F8		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B811920		                text "UTF-16LE", 'Error: DesignData: CharacterCustomizationEntitlemen'
.rdata:000000014B811A08		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B811A48		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B811A88		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B811AB0		                text "UTF-16LE", 'Error: DesignData: CharacterCustomizationEntitlemen'
.rdata:000000014B811B98		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B811BC0		                text "UTF-16LE", 'Error: DesignData: CharacterCustomizationEntitlemen'
.rdata:000000014B811CA8		                                        ; "Error: DesignData: CharacterCustomizati"...
.rdata:000000014B811CD0		                text "UTF-16LE", 'DesignData: CharacterCustomizationEntitlements %s %'
.rdata:000000014B811DA0		                text "UTF-16LE", 'DesignData: CharacterCustomizationEntitlements %s %'
.rdata:000000014B811E60		                text "UTF-16LE", 'DesignData: CharacterCustomizationEntitlements %s %'
.rdata:000000014B811F20		                text "UTF-16LE", 'DesignData: CharacterCustomizationEntitlements %s %'
.rdata:000000014B812000		                db 'n\Private\DesignData\Character\Generated\CharacterProfessions_gen'
.rdata:000000014B812088		                                        ; "Error: DesignData: CharacterProfessions"...
.rdata:000000014B8120B0		                text "UTF-16LE", 'Error: DesignData: CharacterProfessions %s %llu (%s'
.rdata:000000014B812150		                text "UTF-16LE", 'DesignData: CharacterProfessions %s %llu (%s) has a'
.rdata:000000014B812200		                db 'n\Private\DesignData\Character\Generated\DecalGroup_gen.cpp',0
.rdata:000000014B8123F0		                db 'n\Private\DesignData\Character\Generated\RaceGenderAppearance_gen'
.rdata:000000014B812610		                db 'n\Private\DesignData\Character\Generated\RaceGenderCustomizationD'
.rdata:000000014B813030		                db 'n\Private\DesignData\Character\Generated\SkinMesh_gen.cpp',0
.rdata:000000014B813220		                db 'n\Private\DesignData\Character\Generated\StatusEffectVFXMapping_g'
.rdata:000000014B814C20		                text "UTF-16LE", '): Provided fuel item was invalid. CharacterId: %s',0
.rdata:000000014B817BA0		                text "UTF-16LE", 'DesignData: Effect %s %llu (%s) has a bad Character'
.rdata:000000014B818530		                text "UTF-16LE", 'CharacterAlignment %llu',0
.rdata:000000014B818B30		                text "UTF-16LE", 'as a bad CharacterProfessions %llu',0
.rdata:000000014B818D80		                text "UTF-16LE", 'd CharacterProfessions %llu',0
.rdata:000000014B819420		                text "UTF-16LE", ' bad CharacterAlignment %llu',0
.rdata:000000014B819820		                text "UTF-16LE", ' a bad CharacterAlignment %llu',0
.rdata:000000014B819910		                text "UTF-16LE", 'CharacterAlignment %llu',0
.rdata:000000014B819D10		                text "UTF-16LE", ' a bad CharacterAlignment %llu',0
.rdata:000000014B81A130		                text "UTF-16LE", 'CharacterAlignment %llu',0
.rdata:000000014B81AA30		                text "UTF-16LE", 's) has a bad CharacterProfessions %llu',0
.rdata:000000014B81ABE0		                text "UTF-16LE", 'a bad CharacterProfessions %llu',0
.rdata:000000014B81D850		                text "UTF-16LE", 'DesignData: POI %s %llu (%s) has a bad CharacterAli'
.rdata:000000014B81DC00		                text "UTF-16LE", 'DesignData: ZOI %s %llu (%s) has a bad CharacterAli'
.rdata:000000014B81EEC0		                text "UTF-16LE", 'has a bad CharacterAlignment %llu',0
.rdata:000000014B81F140		                text "UTF-16LE", 'ad CharacterAlignment %llu',0
.rdata:000000014B81F2B0		                text "UTF-16LE", ' bad CharacterAlignment %llu',0
.rdata:000000014B821000		                text "UTF-16LE", 'DesignData: Task %s %llu (%s) has a bad CharacterPr'
.rdata:000000014B82A328		aCharacterCerti:                        ; DATA XREF: sub_14628F6F0:loc_1462905A3↑o
.rdata:000000014B82A368		aCharacterId_0:                         ; DATA XREF: sub_146273B50+5C↑o
.rdata:000000014B82A388		aCharacterLevel:                        ; DATA XREF: sub_14628F6F0:loc_1462903EB↑o
.rdata:000000014B82A3A8		aCharacterProfe:                        ; DATA XREF: sub_14628F6F0:loc_1462904C7↑o
.rdata:000000014B82A3E0		aCharacterName:                         ; DATA XREF: sub_146273B50+1B0↑o
.rdata:000000014B82A400		aCharacterType:                         ; DATA XREF: sub_146273B50+301↑o
.rdata:000000014B82B4B8		                text "UTF-16LE", 'opponent_character_id',0
.rdata:000000014B82B4E8		                text "UTF-16LE", 'opponent_character_name',0
.rdata:000000014B82C648		                text "UTF-16LE", 'target_character_id',0
.rdata:000000014B82C670		                text "UTF-16LE", 'target_character_name',0
.rdata:000000014B82C6A0		                text "UTF-16LE", 'target_character_type',0
.rdata:000000014B82D0B0		                text "UTF-16LE", 'events_character_certificate_added',0
.rdata:000000014B82D100		                text "UTF-16LE", 'events_character_certificate_changed',0
.rdata:000000014B82D150		                text "UTF-16LE", 'events_character_certificate_removed',0
.rdata:000000014B82D1A0		                text "UTF-16LE", 'events_character_commodity_added',0
.rdata:000000014B82D1F0		                text "UTF-16LE", 'events_character_commodity_removed',0
.rdata:000000014B82D240		                text "UTF-16LE", 'events_character_corruption_modified',0
.rdata:000000014B82D290		                text "UTF-16LE", 'events_character_crafting_interaction',0
.rdata:000000014B82D2E0		                text "UTF-16LE", 'events_character_currency_change',0
.rdata:000000014B82D328		                text "UTF-16LE", 'events_character_death',0
.rdata:000000014B82D358		                text "UTF-16LE", 'events_character_disconnect',0
.rdata:000000014B82D390		                text "UTF-16LE", 'events_character_equip_item',0
.rdata:000000014B82D3C8		                text "UTF-16LE", 'events_character_level_up',0
.rdata:000000014B82D400		                text "UTF-16LE", 'events_character_load',0
.rdata:000000014B82D430		                text "UTF-16LE", 'events_character_load_checkpoint',0
.rdata:000000014B82D478		                text "UTF-16LE", 'events_character_load_request',0
.rdata:000000014B82D4B8		                text "UTF-16LE", 'events_character_logout',0
.rdata:000000014B82D4E8		                text "UTF-16LE", 'events_character_mount_change',0
.rdata:000000014B82D530		                text "UTF-16LE", 'events_character_processing_cancel',0
.rdata:000000014B82D580		                text "UTF-16LE", 'events_character_processing_claim',0
.rdata:000000014B82D5D0		                text "UTF-16LE", 'events_character_processing_start',0
.rdata:000000014B82D620		                text "UTF-16LE", 'events_character_reward_awarded',0
.rdata:000000014B82D660		                text "UTF-16LE", 'events_character_reward_instance',0
.rdata:000000014B82D6A8		                text "UTF-16LE", 'events_character_spawn',0
.rdata:000000014B82D790		                text "UTF-16LE", 'events_character_vendor_transaction',0
.rdata:000000014B82D7E0		                text "UTF-16LE", 'events_character_vendor_transaction_instance',0
.rdata:000000014B82F6D0		                text "UTF-16LE", 'Missing Character',0
.rdata:000000014B836030		aUaoccitynodeha_4 db 'UAoCCityNodeHandlerExpressionProvider::GetHighestLevelCharacterFo'
.rdata:000000014B84E8B8		                text "UTF-16LE", 'get_most_hated_character',0
.rdata:000000014B84E8F0		aGetmosthatedch db 'GetMostHatedCharacter',0 ; DATA XREF: sub_14640D740+345↑o
.rdata:000000014B84E908		                text "UTF-16LE", 'get_hated_characters',0
.rdata:000000014B850E30		                text "UTF-16LE", 'get_targets_hated_characters',0
.rdata:000000014B850E70		aGettargetshate db 'GetTargetsHatedCharacters',0
.rdata:000000014B851058		                text "UTF-16LE", 'get_attached_character',0
.rdata:000000014B851088		aGetattachedcha db 'GetAttachedCharacter',0 ; DATA XREF: sub_14640D740+1A6DD↑o
.rdata:000000014B8510A0		                text "UTF-16LE", 'get_parent_from_attached_character',0
.rdata:000000014B853DE8		aGetcharacterlo db 'GetCharacterLocation',0 ; DATA XREF: sub_1463E82A0+8808↑o
.rdata:000000014B856DB0		aIsCharacterInW:                        ; DATA XREF: sub_1463E82A0+17548↑o
.rdata:000000014B856DF0		aIsCharacterInW_0:                      ; DATA XREF: sub_1463E82A0+178E1↑o
.rdata:000000014B858DF8		                text "UTF-16LE", 'get_zoi_id_for_character',0
.rdata:000000014B858E30		aGetzoiidforcha db 'GetZoiIdForCharacter',0 ; DATA XREF: sub_1463E82A0+1E882↑o
.rdata:000000014B859ED0		                db 'n\Private\GameTypes\CharacterGameTypes.cpp',0
.rdata:000000014B859F60		aFcharacterread_0 db 'FCharacterReadonlyDescriptor::Ensure',0
.rdata:000000014B859F88		aCharactername_1:                       ; DATA XREF: sub_1463E32D0+110↑o
.rdata:000000014B859FA8		aCharacterid_2:                         ; DATA XREF: sub_1463E32D0+EE↑o
.rdata:000000014B859FE0		aFcharacterread:                        ; DATA XREF: sub_1463E32D0+AC↑o
.rdata:000000014B85A050		aFcharacterread_1:                      ; DATA XREF: sub_1463E32D0+40D↑o
.rdata:000000014B85A148		aFcharacterread_3 db 'FCharacterReadonlyDescriptor::Validate',0
.rdata:000000014B85A170		aFcharacterread_2:                      ; DATA XREF: sub_14642FE00+A1↑o
.rdata:000000014B85A1F0		aFcharacterread_4:                      ; DATA XREF: sub_14642FE00+3F0↑o
.rdata:000000014B85A278		aCharacterrecor:                        ; DATA XREF: sub_14642FE00+725↑o
.rdata:000000014B85A2B0		aFcharacterread_5:                      ; DATA XREF: sub_14642FE00+770↑o
.rdata:000000014B85A8A0		aCharacterCusto:                        ; DATA XREF: sub_1463D6290+194↑o
.rdata:000000014B85BFD0		                text "UTF-16LE", 'eId: %lld, CharacterGuid: %s, CharacterName: %s',0
